"Atlanta-Sandy Springs-Roswell"	"GA"	0.0153384926	Market Total ($) or Average (%)	2388902	5068060	3531923	10988885	0.2544336712	0.4122985824	0.3332677464	0.9848597264	0.9455729385	0.9038174255	0.9416530545	0.9374264558	0.5126846078	0.6179452436	0.4839849791	0.5465187582	1.0699781561	0.5126846078	0.6179452436	0.4204733476	0.5253523798	1.0678285001	0.507709101	0.5947927506	0.3976814459	0.5045911748	1.0764695389	3844.3140402	4.115427218	0.7124008603	0.5902658558
"Augusta-Richmond County"	"GA-SC"	0.0027033567	BCBS-ALT01	77294	144963	87838	310095	0.2544336712	0.4122985824	0.3332677464	0.9985716029	0.9671196785	0.9735611223	0.9772688325	0.97255899	0.5934450859	0.6522075796	0.5256957943	0.595094125	1	0.5934450859	0.6522075796	0.5010090188	0.586866819	1	0.5928991646	0.6352194202	0.487680596	0.5754162337	1	3535.5786216	4.3739869783	0.7601321259	0.6411022006
"Augusta-Richmond County"	"GA-SC"	0.0027033567	BCBS-PPO01	57576	114145	72762	244483	0.2544336712	0.4122985824	0.3332677464	0.9989298225	0.9757380638	0.9918260912	0.9870004488	0.9854525233	0.5473322804	0.6284285387	0.5050155147	0.5666653396	1.0702108494	0.5473322804	0.6284285387	0.472996003	0.5559942691	1.0747278391	0.5471243847	0.6185566193	0.4694352576	0.5507984838	1.0579809024	4274.1404695	4.115342604	0.6586757225	0.6264606293
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5155103562	0.559915878	0.5061847429	0.5307107638	1.159008217	0.5155103562	0.559915878	0.4724927393	0.5194823057	1.1631060307	0.4667963333	0.5322997053	0.4324174375	0.4838274228	1.2157143494	3889.4912683	3.6091141645	0.6783045221	0.5592591873
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.4820393069	0.5727126031	0.482721776	0.5196512233	1.1863220722	0.4820393069	0.5727126031	0.4500018204	0.5087467175	1.1890918113	0.4812924425	0.5611100208	0.3994841887	0.4881836837	1.2054542753	4769.5559144	4.4862004781	0.6771409561	0.5201504986
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.4830184978	0.537011175	0.4781352632	0.5036521775	1.2258350722	0.4830184978	0.537011175	0.4483458835	0.4937243381	1.2254538855	0.4830184978	0.5367794128	0.4466627831	0.4931808488	1.1936847129	4865.9196468	4.4968565388	0.5603960193	0.5112452379
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5174074883	0.6131594444	0.4764842464	0.5432474875	1.1280461479	0.5174074883	0.6131594444	0.4433005006	0.5321884153	1.1323505499	0.5127375962	0.5968486935	0.3934058403	0.507651582	1.1596025497	4362.6214041	4.4862004781	0.7079901863	0.5475331512
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5849865562	0.5763755913	0.4861342982	0.5484919983	1.1150937281	0.5849865562	0.5763755913	0.4534281351	0.5375920891	1.1192708119	0.5560147178	0.5388285706	0.4166888369	0.5008555067	1.1756089913	3706.7123474	3.4796386891	0.5950391681	0.5545225949
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.5573343595	0.5996647327	0.4617411459	0.5429289775	1.1288327751	0.5573343595	0.5996647327	0.4358240306	0.5342916389	1.1272596405	0.5565889545	0.5745342666	0.4103252977	0.5147315464	1.1429274788	4428.7264922	3.6006507831	0.7209601609	0.5535875347
"Augusta-Richmond County"	"GA-SC"	0.0027033567	Market Total ($) or Average (%)	337661	587273	357330	1282264	0.2544336712	0.4122985824	0.3332677464	0.9718014194	0.9582629111	0.9061503028	0.9443401119	0.9457654541	0.5351342414	0.5924344428	0.4902640977	0.5438052616	1.1266686077	0.5351342414	0.5924344428	0.4596747664	0.5336108241	1.1289075711	0.5245590114	0.5742720886	0.4320125297	0.5143306635	1.1438716575	4229.0932706	4.0809988392	0.6698298577	0.5642326293
